lat,lng,set
55.077765,-3.676231,OSM
55.066401,-3.626681,OSM
55.075769,-3.759350,OSM
55.069514,-3.624319,OSM
55.081689,-3.644887,OSM
55.232473,-3.814009,OSM
55.193791,-3.872244,OSM
55.216697,-3.877663,OSM
55.240139,-3.792399,OSM
55.281916,-3.808464,OSM
55.218573,-3.794461,OSM
55.212742,-3.735598,OSM
55.197264,-3.920482,OSM
55.318902,-3.760863,OSM
55.254705,-3.745053,OSM
55.250232,-3.748213,OSM
55.228076,-3.733332,OSM
55.263908,-3.780027,OSM
55.249899,-3.728547,OSM
55.314897,-3.744448,OSM
55.243109,-3.761560,OSM
55.238438,-3.766839,OSM
55.213411,-3.726555,OSM
55.202011,-3.716611,OSM
55.241735,-3.765991,OSM
55.367711,-3.923490,OSM
55.382272,-3.996441,OSM
55.365382,-3.935059,OSM
55.383049,-3.992799,OSM
55.377023,-3.932362,OSM
55.381595,-3.988132,OSM
55.365257,-3.919086,OSM
55.386807,-3.998217,OSM
55.380317,-3.999763,OSM
55.387535,-4.004217,OSM
55.353966,-3.888187,OSM
55.366579,-3.927758,OSM
55.378773,-3.990626,OSM
55.367582,-3.923185,OSM
54.930209,-3.819932,OSM
54.929417,-3.822070,OSM
54.865451,-3.796122,OSM
54.930857,-3.827164,OSM
54.937245,-3.828461,OSM
54.890146,-3.807074,OSM
54.926280,-3.818948,OSM
54.864877,-3.786618,OSM
54.902681,-3.741575,OSM
54.937361,-3.821008,OSM
54.915749,-3.716915,OSM
54.929910,-3.818693,OSM
54.933369,-3.815910,OSM
54.880743,-3.791811,OSM
54.869021,-3.744695,OSM
54.880086,-3.731142,OSM
54.881337,-3.811764,OSM
54.875674,-3.813470,OSM
54.932795,-3.822429,OSM
54.872691,-3.765614,OSM
54.815228,-4.045373,OSM
54.808931,-3.946877,OSM
54.834428,-4.050833,OSM
54.812451,-4.133838,OSM
54.835114,-4.053725,OSM
54.845579,-4.037947,OSM
54.840943,-4.044173,OSM
54.841502,-4.062462,OSM
54.832909,-4.054735,OSM
54.842470,-4.054147,OSM
54.848103,-4.127498,OSM
54.832151,-4.048928,OSM
54.847336,-4.040749,OSM
54.837347,-4.050448,OSM
54.862948,-4.032479,OSM
54.866450,-4.082675,OSM
54.787376,-4.128740,OSM
54.883345,-4.057217,OSM
55.212196,-4.262125,OSM
54.939374,-3.929228,OSM
54.891952,-3.839970,OSM
54.944696,-3.925209,OSM
54.942724,-3.927784,OSM
54.941053,-3.929571,OSM
54.863167,-3.868428,OSM
54.858677,-4.232547,OSM
55.107346,-4.157467,OSM
55.060997,-3.931165,OSM
55.098795,-4.183641,OSM
55.106315,-4.163647,OSM
54.989714,-3.912421,OSM
54.977010,-3.864023,OSM
55.059268,-4.583541,OSM
54.865235,-4.358439,OSM
54.868902,-4.503708,OSM
54.850556,-4.311630,OSM
54.877100,-4.527054,OSM
54.876076,-4.370391,OSM
54.901709,-4.379125,OSM
54.788497,-4.370802,OSM
54.802466,-4.421825,OSM
54.930680,-5.092828,OSM
54.914582,-5.047767,OSM
54.948541,-5.072551,OSM
54.906046,-5.039635,OSM
54.911215,-5.043256,OSM
54.930545,-5.096068,OSM
54.973925,-5.081702,OSM
54.904063,-5.032876,OSM
54.900735,-5.023434,OSM
54.904547,-5.026331,OSM
54.905725,-5.030370,OSM
54.901821,-5.030730,OSM
54.904868,-5.024534,OSM
54.893466,-5.026368,OSM
54.903529,-5.014347,OSM
54.842446,-5.115902,OSM
54.844638,-5.116780,OSM
54.840816,-5.116123,OSM
54.898230,-5.023499,OSM
54.878829,-4.885311,OSM
54.898175,-4.955059,OSM
54.692140,-4.912090,OSM
54.689610,-4.894838,OSM
54.868007,-5.013349,OSM
54.863469,-4.993544,OSM
54.722362,-4.956041,OSM
54.770506,-4.941745,OSM
54.836118,-4.980497,OSM
54.807531,-4.961599,OSM
54.778332,-1.572454,OSM
54.790044,-1.526429,OSM
54.786040,-1.529790,OSM
54.783690,-1.545837,OSM
54.781070,-1.556448,OSM
54.783910,-1.554733,OSM
54.779350,-1.567573,OSM
54.767078,-1.591301,OSM
54.781790,-1.568645,OSM
54.779323,-1.581675,OSM
54.792205,-1.521197,OSM
54.781833,-1.553025,OSM
54.778908,-1.558915,OSM
54.778332,-1.572454,OSM
54.792497,-1.534273,OSM
54.787527,-1.541265,OSM
54.786559,-1.525121,OSM
54.782112,-1.523576,OSM
54.775394,-1.539683,OSM
54.780172,-1.540359,OSM
54.776973,-1.546583,OSM
54.767910,-1.523431,OSM
54.780994,-1.543586,OSM
54.779624,-1.550441,OSM
54.759965,-1.548487,OSM
54.755885,-1.536335,OSM
54.754894,-1.543251,OSM
54.751526,-1.538953,OSM
54.788398,-1.521075,OSM
54.779586,-1.539771,OSM
54.782623,-1.532051,OSM
54.773459,-1.571153,OSM
54.769837,-1.568781,OSM
54.771150,-1.566643,OSM
54.766729,-1.593096,OSM
54.770001,-1.572804,OSM
54.764503,-1.571431,OSM
54.772279,-1.575430,OSM
54.774729,-1.574702,OSM
54.775217,-1.570490,OSM
54.768057,-1.570017,OSM
54.777045,-1.575455,OSM
54.764028,-1.594448,OSM
54.764604,-1.592006,OSM
54.776527,-1.576654,OSM
54.774687,-1.575321,OSM
54.758423,-1.568323,OSM
54.742183,-1.588824,OSM
54.756258,-1.588258,OSM
54.763429,-1.578315,OSM
54.777715,-1.597930,OSM
54.777845,-1.585229,OSM
54.772816,-1.590999,OSM
54.775380,-1.585318,OSM
54.771442,-1.595674,OSM
54.786190,-1.596137,OSM
54.783960,-1.586191,OSM
54.782528,-1.590059,OSM
54.776016,-1.579618,OSM
54.773514,-1.580388,OSM
54.780648,-1.586736,OSM
54.777048,-1.580808,OSM
54.776666,-1.579497,OSM
54.790199,-1.599265,OSM
54.792331,-1.592665,OSM
54.803220,-1.588702,OSM
54.801854,-1.591606,OSM
54.794288,-1.590341,OSM
54.807048,-1.580708,OSM
54.805919,-1.580350,OSM
54.807511,-1.572020,OSM
54.795111,-1.583467,OSM
54.795960,-1.576327,OSM
54.796739,-1.566707,OSM
54.799310,-1.576385,OSM
54.799772,-1.568417,OSM
54.803578,-1.566664,OSM
54.871890,-1.614647,OSM
54.873088,-1.605995,OSM
54.884488,-1.598120,OSM
54.882785,-1.612743,OSM
54.885793,-1.610098,OSM
54.888891,-1.610055,OSM
54.856345,-1.580320,OSM
54.856975,-1.585890,OSM
54.853840,-1.581880,OSM
54.851088,-1.586218,OSM
54.865514,-1.582454,OSM
54.862685,-1.582325,OSM
54.862442,-1.588921,OSM
54.858401,-1.608285,OSM
54.858399,-1.615130,OSM
54.872437,-1.610811,OSM
54.864910,-1.621170,OSM
54.857884,-1.592541,OSM
54.854285,-1.592266,OSM
54.850199,-1.594471,OSM
54.848763,-1.587671,OSM
54.846987,-1.592617,OSM
54.850994,-1.581122,OSM
54.861386,-1.638207,OSM
54.822368,-1.597679,OSM
54.836490,-1.592382,OSM
54.850565,-1.596493,OSM
54.846068,-1.598805,OSM
54.844384,-1.589770,OSM
54.847885,-1.583296,OSM
54.904410,-1.573287,OSM
54.905212,-1.582122,OSM
54.877829,-1.583970,OSM
54.882088,-1.575811,OSM
54.883263,-1.564533,OSM
54.882599,-1.568482,OSM
54.896108,-1.560681,OSM
54.895914,-1.577550,OSM
54.892841,-1.575017,OSM
54.888377,-1.576617,OSM
54.854045,-1.573613,OSM
54.857390,-1.573899,OSM
54.850503,-1.573111,OSM
54.846820,-1.574436,OSM
54.848253,-1.568762,OSM
54.851681,-1.567057,OSM
54.848198,-1.564264,OSM
54.864709,-1.570377,OSM
54.861319,-1.569482,OSM
54.858669,-1.576353,OSM
54.858675,-1.576410,OSM
54.864904,-1.574291,OSM
54.870363,-1.575304,OSM
54.874066,-1.573975,OSM
54.878621,-1.565554,OSM
54.847552,-1.539196,OSM
54.836541,-1.545045,OSM
54.862481,-1.481352,OSM
54.824821,-1.470795,OSM
54.838868,-1.481320,OSM
54.836448,-1.545007,OSM
54.858849,-1.517075,OSM
54.853909,-1.523795,OSM
54.809925,-1.504809,OSM
54.866680,-1.505749,OSM
54.808878,-1.437480,OSM
54.807421,-1.475807,OSM
54.831348,-1.458778,OSM
54.796529,-1.399555,OSM
54.789122,-1.487964,OSM
54.792461,-1.488608,OSM
54.796896,-1.492369,OSM
54.774952,-1.505783,OSM
54.778420,-1.507114,OSM
54.765982,-1.470623,OSM
54.762789,-1.467560,OSM
54.766457,-1.439568,OSM
54.772840,-1.479757,OSM
54.775230,-1.477106,OSM
54.784393,-1.471930,OSM
54.784880,-1.413511,OSM
54.772702,-1.423985,OSM
54.782980,-1.416991,OSM
54.799258,-1.406614,OSM
54.749867,-1.442127,OSM
54.716877,-1.504501,OSM
54.711040,-1.510174,OSM
54.720124,-1.479181,OSM
54.729272,-1.480925,OSM
54.738513,-1.466779,OSM
54.735443,-1.527202,OSM
54.732795,-1.523084,OSM
54.739339,-1.525572,OSM
54.741293,-1.516715,OSM
54.741546,-1.523419,OSM
54.743176,-1.529959,OSM
54.732848,-1.585942,OSM
54.730044,-1.586203,OSM
54.708997,-1.536541,OSM
54.723728,-1.563303,OSM
54.728964,-1.522866,OSM
54.716474,-1.529949,OSM
54.733469,-1.504373,OSM
54.819076,-1.737614,OSM
54.819344,-1.735356,OSM
54.819031,-1.744247,OSM
54.835478,-1.632144,OSM
54.844162,-1.655526,OSM
54.810759,-1.628963,OSM
54.821178,-1.629948,OSM
54.819563,-1.628532,OSM
54.815491,-1.622570,OSM
54.818981,-1.618952,OSM
54.820696,-1.620749,OSM
54.810051,-1.634443,OSM
54.805829,-1.636814,OSM
54.781913,-1.624440,OSM
54.782654,-1.630598,OSM
54.810789,-1.634839,OSM
54.777541,-1.645961,OSM
54.775661,-1.636429,OSM
54.780663,-1.641670,OSM
54.773222,-1.629252,OSM
54.780926,-1.663814,OSM
54.778800,-1.647531,OSM
54.770469,-1.622055,OSM
54.759096,-1.613849,OSM
54.749789,-1.632060,OSM
54.747343,-1.638373,OSM
54.736766,-1.657753,OSM
54.792972,-1.549453,OSM
54.747344,-1.619663,OSM
54.759377,-1.608810,OSM
54.751631,-1.630124,OSM
54.754056,-1.638031,OSM
54.746322,-1.625375,OSM
54.755347,-1.640689,OSM
54.750630,-1.642169,OSM
54.745226,-1.644572,OSM
54.750387,-1.620516,OSM
54.762552,-1.716684,OSM
54.764577,-1.775064,OSM
54.769783,-1.704018,OSM
54.771970,-1.708883,OSM
54.772863,-1.700047,OSM
54.791038,-1.694462,OSM
54.798776,-1.668723,OSM
54.799146,-1.673427,OSM
54.798589,-1.682546,OSM
54.863800,-1.845586,OSM
54.870401,-1.858871,OSM
54.873272,-1.849533,OSM
54.884696,-1.848490,OSM
54.866727,-1.856004,OSM
54.854873,-1.835304,OSM
54.853429,-1.833536,OSM
54.850889,-1.837203,OSM
54.854194,-1.838654,OSM
54.858071,-1.832089,OSM
54.861554,-1.831981,OSM
54.851551,-1.831656,OSM
54.855790,-1.826238,OSM
54.858993,-1.822987,OSM
54.853282,-1.827378,OSM
54.872312,-1.696665,OSM
54.863489,-1.826682,OSM
54.864663,-1.828607,OSM
54.841158,-1.812257,OSM
54.844347,-1.820211,OSM
54.845910,-1.816749,OSM
54.840945,-1.817018,OSM
54.849657,-1.826875,OSM
54.845477,-1.822172,OSM
54.845415,-1.832085,OSM
54.842904,-1.837351,OSM
54.844080,-1.829264,OSM
54.861394,-1.815834,OSM
54.848121,-1.783909,OSM
54.845286,-1.856518,OSM
54.858679,-1.817138,OSM
54.858109,-1.859050,OSM
54.833087,-1.811268,OSM
54.838920,-1.928253,OSM
54.848013,-2.054889,OSM
54.845242,-2.067213,OSM
54.829784,-2.077754,OSM
54.875954,-1.648617,OSM
54.872938,-1.664263,OSM
54.868013,-1.682024,OSM
54.870406,-1.641895,OSM
54.876113,-1.761246,OSM
54.869800,-1.699167,OSM
54.521802,-1.550385,OSM
54.526655,-1.553229,OSM
54.521642,-1.550542,OSM
54.527059,-1.524353,OSM
54.526655,-1.553229,OSM
54.526539,-1.520543,OSM
54.523353,-1.539674,OSM
54.523008,-1.530150,OSM
54.528586,-1.536362,OSM
54.530399,-1.546356,OSM
54.530025,-1.552615,OSM
54.523796,-1.548754,OSM
54.533243,-1.552912,OSM
54.521273,-1.518139,OSM
54.538817,-1.527783,OSM
54.543367,-1.527746,OSM
54.538040,-1.520582,OSM
54.537006,-1.552554,OSM
54.533735,-1.535132,OSM
54.533248,-1.541128,OSM
54.534938,-1.546747,OSM
54.537986,-1.553857,OSM
54.532387,-1.519196,OSM
54.533739,-1.512485,OSM
54.540596,-1.533750,OSM
54.542058,-1.544925,OSM
54.551116,-1.546791,OSM
54.543942,-1.535681,OSM
54.546536,-1.543487,OSM
54.546348,-1.515238,OSM
54.542330,-1.516177,OSM
54.542140,-1.510552,OSM
54.561380,-1.549065,OSM
54.545889,-1.524576,OSM
54.549160,-1.519475,OSM
54.519653,-1.542776,OSM
54.521505,-1.546459,OSM
54.520916,-1.539898,OSM
54.513887,-1.539176,OSM
54.522308,-1.532550,OSM
54.511711,-1.540678,OSM
54.519732,-1.524135,OSM
54.520153,-1.501478,OSM
54.519525,-1.507469,OSM
54.512165,-1.528553,OSM
54.515849,-1.529144,OSM
54.517147,-1.524387,OSM
54.516098,-1.535169,OSM
54.510801,-1.552777,OSM
54.514190,-1.550357,OSM
54.516976,-1.548938,OSM
54.523677,-1.557136,OSM
54.521343,-1.549598,OSM
54.520117,-1.553677,OSM
54.522311,-1.557261,OSM
54.514403,-1.560131,OSM
54.404679,-1.736772,OSM
54.405177,-1.745057,OSM
54.405004,-1.751922,OSM
54.403045,-1.736019,OSM
54.400556,-1.725690,OSM
54.409859,-1.731516,OSM
54.411883,-1.730933,OSM
54.403117,-1.738473,OSM
54.401010,-1.740475,OSM
54.397600,-1.737900,OSM
54.410846,-1.744596,OSM
54.410899,-1.744601,OSM
54.408692,-1.735384,OSM
54.410122,-1.725628,OSM
54.410120,-1.719963,OSM
54.425149,-1.666656,OSM
54.421227,-1.722193,OSM
54.438253,-1.719189,OSM
54.462056,-1.679020,OSM
54.412346,-1.715790,OSM
54.445390,-1.656361,OSM
54.427319,-1.634388,OSM
54.447174,-1.649730,OSM
54.406573,-1.731591,OSM
54.407888,-1.725781,OSM
54.408459,-1.716992,OSM
54.408979,-1.713618,OSM
54.398674,-1.713373,OSM
54.391703,-1.661596,OSM
54.397824,-1.655331,OSM
54.420228,-1.677303,OSM
54.371851,-1.629437,OSM
54.470953,-1.824428,OSM
54.379066,-2.167955,OSM
54.397361,-1.777936,OSM
54.414607,-2.174776,OSM
54.379670,-2.077178,OSM
54.514680,-1.726034,OSM
54.508417,-1.805422,OSM
54.450906,-1.769627,OSM
54.495551,-1.828897,OSM
54.505748,-1.729869,OSM
54.614743,-2.007065,OSM
54.547683,-1.925647,OSM
54.546103,-1.921509,OSM
54.553914,-1.922131,OSM
54.549408,-1.917477,OSM
54.551499,-1.920915,OSM
54.547828,-1.914824,OSM
54.543911,-1.917105,OSM
54.541662,-1.920816,OSM
54.540743,-1.924681,OSM
54.562541,-1.887739,OSM
54.556091,-1.893251,OSM
54.548766,-1.907641,OSM
54.529534,-1.838598,OSM
54.537752,-1.922606,OSM
54.540456,-1.940505,OSM
54.539835,-1.933763,OSM
54.542063,-1.932139,OSM
54.534361,-1.952549,OSM
54.524569,-1.947998,OSM
54.775326,-2.091981,OSM
54.780835,-2.096703,OSM
54.756722,-2.012208,OSM
54.743601,-2.074651,OSM
54.727790,-1.960775,OSM
54.746888,-2.005371,OSM
54.727265,-1.955887,OSM
54.730269,-1.883611,OSM
54.730222,-1.890359,OSM
54.734785,-1.880903,OSM
54.731544,-1.877739,OSM
54.730150,-1.873620,OSM
54.679812,-1.845949,OSM
54.751266,-2.011714,OSM
54.747941,-1.815466,OSM
54.751231,-1.822532,OSM
54.744521,-1.814390,OSM
54.746068,-1.818944,OSM
54.742149,-1.813679,OSM
54.740517,-1.780801,OSM
54.740808,-1.803498,OSM
54.612541,-1.807251,OSM
54.663146,-1.674448,OSM
54.655141,-1.701149,OSM
54.649060,-1.789396,OSM
54.646916,-1.693383,OSM
54.653303,-1.704125,OSM
54.647631,-1.702705,OSM
54.653514,-1.677917,OSM
54.650901,-1.678864,OSM
54.652330,-1.670511,OSM
54.655145,-1.672690,OSM
54.651858,-1.695376,OSM
54.650478,-1.685568,OSM
54.658181,-1.673343,OSM
54.653872,-1.689889,OSM
54.645908,-1.685206,OSM
54.646394,-1.680127,OSM
54.650622,-1.665357,OSM
54.650505,-1.670745,OSM
54.649702,-1.661331,OSM
54.646640,-1.661559,OSM
54.656280,-1.685733,OSM
54.648947,-1.676212,OSM
54.646108,-1.669171,OSM
54.663286,-1.674871,OSM
54.657531,-1.680694,OSM
54.661820,-1.681415,OSM
54.661446,-1.675822,OSM
54.661042,-1.659659,OSM
54.659155,-1.675916,OSM
54.660297,-1.672361,OSM
54.665720,-1.674250,OSM
54.665681,-1.671271,OSM
54.664460,-1.679935,OSM
54.660756,-1.684044,OSM
54.661801,-1.650472,OSM
54.664120,-1.637084,OSM
54.655514,-1.656225,OSM
54.637830,-1.701803,OSM
54.637995,-1.705389,OSM
54.637821,-1.712146,OSM
54.635239,-1.714071,OSM
54.631427,-1.718833,OSM
54.631850,-1.725082,OSM
54.628795,-1.726978,OSM
54.630829,-1.729766,OSM
54.634927,-1.736672,OSM
54.641369,-1.692681,OSM
54.629890,-1.721885,OSM
54.685393,-1.711121,OSM
54.687626,-1.706657,OSM
54.733872,-1.744344,OSM
54.725782,-1.749270,OSM
54.699370,-1.602039,OSM
54.700785,-1.599652,OSM
54.700796,-1.599965,OSM
54.702441,-1.591758,OSM
54.702167,-1.586784,OSM
54.702013,-1.581920,OSM
54.687902,-1.624358,OSM
54.705814,-1.594575,OSM
54.714261,-1.597545,OSM
54.700461,-1.595612,OSM
54.701734,-1.598920,OSM
54.704116,-1.602685,OSM
54.702526,-1.610902,OSM
54.709035,-1.587558,OSM
54.713558,-1.588596,OSM
54.706450,-1.607974,OSM
54.709941,-1.610895,OSM
54.703003,-1.627007,OSM
54.692977,-1.615569,OSM
54.689504,-1.621589,OSM
54.689398,-1.615753,OSM
54.684153,-1.598854,OSM
54.676708,-1.597739,OSM
54.696199,-1.610973,OSM
54.698198,-1.587692,OSM
54.696332,-1.606798,OSM
54.683682,-1.545679,OSM
54.683444,-1.541540,OSM
54.688746,-1.552090,OSM
54.689214,-1.556425,OSM
54.689743,-1.557649,OSM
54.687007,-1.564299,OSM
54.684220,-1.572009,OSM
54.703560,-1.539827,OSM
54.677669,-1.513091,OSM
54.677275,-1.489275,OSM
54.680595,-1.524642,OSM
54.547612,-1.587147,OSM
54.515128,-1.450388,OSM
54.507131,-1.479206,OSM
54.569718,-1.737063,OSM
54.579868,-1.734571,OSM
54.592772,-1.745659,OSM
54.524622,-1.555585,OSM
54.513642,-1.567926,OSM
54.541293,-1.587195,OSM
54.545717,-1.547673,OSM
54.549622,-1.581733,OSM
54.546894,-1.555246,OSM
54.538629,-1.570654,OSM
54.538411,-1.576678,OSM
54.541160,-1.549804,OSM
54.541428,-1.558124,OSM
54.543229,-1.576374,OSM
54.543315,-1.579416,OSM
54.539651,-1.579904,OSM
54.537802,-1.583138,OSM
54.555025,-1.550540,OSM
54.531711,-1.560730,OSM
54.531777,-1.556010,OSM
54.536733,-1.559544,OSM
54.533221,-1.565634,OSM
54.526488,-1.557014,OSM
54.528987,-1.556444,OSM
54.534718,-1.560360,OSM
54.536648,-1.565244,OSM
54.530463,-1.570329,OSM
54.527156,-1.560090,OSM
54.521119,-1.564845,OSM
54.521915,-1.565500,OSM
54.518556,-1.562665,OSM
54.524622,-1.555585,OSM
54.525258,-1.567224,OSM
54.525459,-1.562407,OSM
54.525459,-1.562407,OSM
54.517617,-1.577959,OSM
54.518587,-1.571938,OSM
54.517739,-1.567360,OSM
54.523077,-1.573393,OSM
54.518388,-1.589858,OSM
54.522484,-1.587167,OSM
54.512352,-1.574492,OSM
54.509228,-1.577937,OSM
54.523568,-1.578617,OSM
54.525753,-1.588236,OSM
54.524768,-1.598339,OSM
54.524689,-1.598724,OSM
54.532229,-1.579552,OSM
54.533762,-1.587971,OSM
54.530747,-1.587713,OSM
54.532900,-1.594346,OSM
54.534881,-1.578516,OSM
54.534427,-1.572192,OSM
54.531456,-1.574090,OSM
54.528939,-1.565875,OSM
54.529008,-1.573529,OSM
54.539072,-1.590454,OSM
54.529562,-1.578728,OSM
54.539994,-1.597651,OSM
54.527053,-1.593860,OSM
54.624171,-1.668377,OSM
54.624956,-1.644582,OSM
54.613674,-1.575698,OSM
54.623276,-1.572247,OSM
54.629264,-1.575405,OSM
54.626059,-1.578126,OSM
54.630242,-1.613176,OSM
54.336957,-1.433930,OSM
54.334568,-1.425811,OSM
54.331806,-1.426340,OSM
54.355245,-1.430502,OSM
54.340370,-1.419353,OSM
54.340798,-1.427445,OSM
54.339384,-1.431526,OSM
54.345576,-1.431823,OSM
54.391753,-1.348915,OSM
54.359837,-1.427029,OSM
54.361207,-1.425368,OSM
54.362308,-1.420047,OSM
54.364202,-1.338041,OSM
54.415567,-1.388403,OSM
54.409053,-1.414145,OSM
54.346998,-1.447806,OSM
54.347057,-1.447843,OSM
54.368368,-1.309466,OSM
54.308123,-1.392171,OSM
54.346709,-1.330804,OSM
54.348219,-1.363365,OSM
54.345448,-1.473694,OSM
54.324533,-1.538429,OSM
54.325876,-1.542096,OSM
54.328698,-1.445665,OSM
54.343322,-1.437377,OSM
54.326152,-1.445132,OSM
54.329494,-1.451165,OSM
54.341192,-1.435234,OSM
54.340798,-1.434767,OSM
54.283968,-1.404018,OSM
54.334006,-1.445968,OSM
54.333160,-1.433684,OSM
54.334036,-1.439584,OSM
54.328586,-1.430285,OSM
54.293864,-1.449367,OSM
54.284225,-1.437605,OSM
54.281149,-1.429725,OSM
54.282053,-1.426906,OSM
54.313889,-1.448210,OSM
54.301675,-1.443558,OSM
54.317825,-1.464480,OSM
54.283779,-1.536419,OSM
54.285951,-1.501903,OSM
54.324552,-1.489179,OSM
54.322215,-1.500608,OSM
54.294714,-1.577631,OSM
54.289184,-1.593071,OSM
54.307251,-1.632858,OSM
54.284655,-1.598313,OSM
54.219400,-1.575475,OSM
54.213174,-1.552022,OSM
54.313561,-2.186373,OSM
54.290581,-1.983783,OSM
54.295766,-2.043950,OSM
54.303591,-2.194691,OSM
54.267355,-2.002570,OSM
54.304042,-2.199105,OSM
54.291264,-1.909712,OSM
54.285561,-1.805500,OSM
54.288122,-1.808695,OSM
54.285085,-1.809465,OSM
54.248264,-1.888994,OSM
54.272369,-1.852687,OSM
54.226913,-1.928832,OSM
54.331398,-1.824848,OSM
54.381257,-1.696186,OSM
54.383557,-1.711636,OSM
54.375434,-1.707997,OSM
53.521412,-1.126708,OSM
53.522920,-1.134830,OSM
53.524451,-1.131849,OSM
53.522263,-1.139190,OSM
53.521603,-1.138222,OSM
53.525252,-1.137686,OSM
53.522911,-1.136262,OSM
53.519862,-1.127086,OSM
53.516347,-1.124178,OSM
53.515971,-1.128260,OSM
53.521420,-1.126729,OSM
53.525950,-1.123306,OSM
53.524671,-1.124704,OSM
53.528007,-1.127053,OSM
53.531638,-1.124725,OSM
53.526100,-1.126614,OSM
53.528179,-1.131635,OSM
53.520698,-1.131334,OSM
53.523447,-1.129167,OSM
53.522380,-1.130790,OSM
53.515014,-1.136699,OSM
53.442442,-0.853651,OSM
53.442800,-0.845218,OSM
53.444117,-0.849016,OSM
53.443248,-0.836957,OSM
53.440244,-0.832472,OSM
53.436358,-0.829167,OSM
53.435937,-0.842664,OSM
53.443107,-0.817988,OSM
53.444602,-0.809834,OSM
53.423126,-0.836914,OSM
53.426412,-0.845990,OSM
53.428100,-0.852385,OSM
53.428458,-0.863500,OSM
53.402266,-0.831270,OSM
53.408112,-0.893881,OSM
53.410071,-0.892670,OSM
53.396488,-0.964091,OSM
53.413932,-0.960703,OSM
53.416208,-0.969629,OSM
53.411425,-0.960917,OSM
53.406053,-0.939846,OSM
53.400437,-0.922101,OSM
53.409673,-1.019604,OSM
53.392901,-1.017909,OSM
53.418222,-1.001666,OSM
53.418267,-1.028574,OSM
53.439043,-0.996666,OSM
53.447344,-0.965499,OSM
53.437764,-1.005549,OSM
53.428624,-1.021171,OSM
53.432459,-1.024926,OSM
53.437144,-1.020645,OSM
53.435016,-1.026224,OSM
53.452947,-1.027071,OSM
53.431590,-1.018918,OSM
53.434582,-1.015989,OSM
53.446302,-1.005592,OSM
53.474842,-1.065159,OSM
53.472646,-1.074557,OSM
53.472697,-1.066124,OSM
53.469095,-1.065760,OSM
53.422154,-1.068184,OSM
53.475532,-1.060159,OSM
53.479963,-1.055803,OSM
53.468239,-1.063356,OSM
53.476349,-1.084814,OSM
53.477307,-1.077819,OSM
53.479555,-1.081381,OSM
53.416822,-1.058807,OSM
53.416911,-1.064022,OSM
53.407755,-1.088530,OSM
53.417270,-1.075115,OSM
53.421809,-1.064987,OSM
53.420761,-1.074482,OSM
53.409737,-1.070652,OSM
53.420211,-1.060181,OSM
53.456525,-1.147642,OSM
53.466923,-1.142449,OSM
53.482632,-1.138244,OSM
53.431488,-1.082250,OSM
53.433310,-1.109887,OSM
53.437113,-1.103504,OSM
53.429749,-1.112473,OSM
53.430133,-1.117837,OSM
53.432690,-1.107559,OSM
53.484605,-1.188819,OSM
53.482236,-1.193712,OSM
53.474906,-1.192768,OSM
53.481598,-1.181631,OSM
53.477013,-1.188326,OSM
53.479612,-1.193014,OSM
53.477933,-1.200643,OSM
53.469389,-1.199055,OSM
53.481317,-1.219933,OSM
53.480014,-1.229997,OSM
53.475647,-1.238859,OSM
53.476937,-1.243086,OSM
53.481502,-1.226285,OSM
53.482632,-1.221371,OSM
53.485083,-1.229782,OSM
53.481751,-1.235940,OSM
